 x coord, y coord, z coord, phi
  0.14999999999999999      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   1.2499908584349181E-002
  0.18333333333333332      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   1.5277668850058350E-002
  0.21666666666666667      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   1.8055430539728679E-002
  0.25000000000000000      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   2.0833193810118934E-002
  0.28333333333333333      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   2.3610958798624106E-002
  0.31666666666666665      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   2.6388725622032858E-002
  0.34999999999999998      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   2.9166494375526708E-002
  0.38333333333333330      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   3.1944265131928613E-002
  0.41666666666666669      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   3.4722037941205923E-002
  0.45000000000000001      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   3.7499812830229635E-002
  0.48333333333333334      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   4.0277589802789247E-002
  0.51666666666666672      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   4.3055368839859526E-002
  0.55000000000000004      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   4.5833149900113154E-002
  0.58333333333333337      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   4.8610932920669904E-002
  0.61666666666666670      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   5.1388717818071618E-002
  0.65000000000000002      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   5.4166504489468720E-002
  0.68333333333333335      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   5.6944292814002914E-002
  0.71666666666666667      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   5.9722082654368139E-002
  0.75000000000000000      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   6.2499873858530369E-002
  0.78333333333333333      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   6.5277666261585293E-002
  0.81666666666666676      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   6.8055459687732009E-002
  0.85000000000000009      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   7.0833253952339123E-002
  0.88333333333333341      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   7.3611048864080014E-002
  0.91666666666666674      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   7.6388844227112604E-002
  0.95000000000000007      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   7.9166639843279263E-002
  0.98333333333333339      ,   8.3333333333333329E-002 ,   0.0000000000000000      ,   8.1944435514302930E-002
   1.6666666666666666E-002 ,  0.11666666666666667      ,   0.0000000000000000      ,   1.9444295212963766E-003
   5.0000000000000003E-002 ,  0.11666666666666667      ,   0.0000000000000000      ,   5.8332891073751957E-003
   8.3333333333333329E-002 ,  0.11666666666666667      ,   0.0000000000000000      ,   9.7221495679524466E-003
  0.11666666666666667      ,  0.11666666666666667      ,   0.0000000000000000      ,   1.3611011201949560E-002
  0.14999999999999999      ,  0.11666666666666667      ,   0.0000000000000000      ,   1.7499874291475863E-002
  0.18333333333333332      ,  0.11666666666666667      ,   0.0000000000000000      ,   2.1388739098970808E-002
  0.21666666666666667      ,  0.11666666666666667      ,   0.0000000000000000      ,   2.5277605864599342E-002
  0.25000000000000000      ,  0.11666666666666667      ,   0.0000000000000000      ,   2.9166474803925348E-002
  0.28333333333333333      ,  0.11666666666666667      ,   0.0000000000000000      ,   3.3055346105884981E-002
  0.31666666666666665      ,  0.11666666666666667      ,   0.0000000000000000      ,   3.6944219931077986E-002
  0.34999999999999998      ,  0.11666666666666667      ,   0.0000000000000000      ,   4.0833096410391449E-002
  0.38333333333333330      ,  0.11666666666666667      ,   0.0000000000000000      ,   4.4721975643966509E-002
  0.41666666666666669      ,  0.11666666666666667      ,   0.0000000000000000      ,   4.8610857700514813E-002
  0.45000000000000001      ,  0.11666666666666667      ,   0.0000000000000000      ,   5.2499742616987526E-002
  0.48333333333333334      ,  0.11666666666666667      ,   0.0000000000000000      ,   5.6388630398595686E-002
  0.51666666666666672      ,  0.11666666666666667      ,   0.0000000000000000      ,   6.0277521019177153E-002
  0.55000000000000004      ,  0.11666666666666667      ,   0.0000000000000000      ,   6.4166414421901366E-002
  0.58333333333333337      ,  0.11666666666666667      ,   0.0000000000000000      ,   6.8055310520299811E-002
  0.61666666666666670      ,  0.11666666666666667      ,   0.0000000000000000      ,   7.1944209199606521E-002
  0.65000000000000002      ,  0.11666666666666667      ,   0.0000000000000000      ,   7.5833110318389865E-002
  0.68333333333333335      ,  0.11666666666666667      ,   0.0000000000000000      ,   7.9722013710453773E-002
  0.71666666666666667      ,  0.11666666666666667      ,   0.0000000000000000      ,   8.3610919186984392E-002
  0.75000000000000000      ,  0.11666666666666667      ,   0.0000000000000000      ,   8.7499826538914985E-002
  0.78333333333333333      ,  0.11666666666666667      ,   0.0000000000000000      ,   9.1388735539480487E-002
  0.81666666666666676      ,  0.11666666666666667      ,   0.0000000000000000      ,   9.5277645946931513E-002
  0.85000000000000009      ,  0.11666666666666667      ,   0.0000000000000000      ,   9.9166557507375713E-002
  0.88333333333333341      ,  0.11666666666666667      ,   0.0000000000000000      ,  0.10305546995771384     
  0.91666666666666674      ,  0.11666666666666667      ,   0.0000000000000000      ,  0.10694438302863729     
  0.95000000000000007      ,  0.11666666666666667      ,   0.0000000000000000      ,  0.11083329644765336     
  0.98333333333333339      ,  0.11666666666666667      ,   0.0000000000000000      ,  0.11472220994210497     
   1.6666666666666666E-002 ,  0.14999999999999999      ,   0.0000000000000000      ,   2.4999812232743227E-003
   5.0000000000000003E-002 ,  0.14999999999999999      ,   0.0000000000000000      ,   7.4999443536524603E-003
   8.3333333333333329E-002 ,  0.14999999999999999      ,   0.0000000000000000      ,   1.2499908584349181E-002
  0.11666666666666667      ,  0.14999999999999999      ,   0.0000000000000000      ,   1.7499874291475863E-002
  0.14999999999999999      ,  0.14999999999999999      ,   0.0000000000000000      ,   2.2499841829990406E-002
  0.18333333333333332      ,  0.14999999999999999      ,   0.0000000000000000      ,   2.7499811530101545E-002
  0.21666666666666667      ,  0.14999999999999999      ,   0.0000000000000000      ,   3.2499783693991570E-002
  0.25000000000000000      ,  0.14999999999999999      ,   0.0000000000000000      ,   3.7499758592889045E-002
  0.28333333333333333      ,  0.14999999999999999      ,   0.0000000000000000      ,   4.2499736464518774E-002
  0.31666666666666665      ,  0.14999999999999999      ,   0.0000000000000000      ,   4.7499717510951868E-002
  0.34999999999999998      ,  0.14999999999999999      ,   0.0000000000000000      ,   5.2499701896874168E-002
  0.38333333333333330      ,  0.14999999999999999      ,   0.0000000000000000      ,   5.7499689748286065E-002
  0.41666666666666669      ,  0.14999999999999999      ,   0.0000000000000000      ,   6.2499681151642499E-002
  0.45000000000000001      ,  0.14999999999999999      ,   0.0000000000000000      ,   6.7499676153436453E-002
  0.48333333333333334      ,  0.14999999999999999      ,   0.0000000000000000      ,   7.2499674760224619E-002
  0.51666666666666672      ,  0.14999999999999999      ,   0.0000000000000000      ,   7.7499676939089046E-002
  0.55000000000000004      ,  0.14999999999999999      ,   0.0000000000000000      ,   8.2499682618523931E-002
  0.58333333333333337      ,  0.14999999999999999      ,   0.0000000000000000      ,   8.7499691689732151E-002
  0.61666666666666670      ,  0.14999999999999999      ,   0.0000000000000000      ,   9.2499704008311895E-002
  0.65000000000000002      ,  0.14999999999999999      ,   0.0000000000000000      ,   9.7499719396309900E-002
  0.68333333333333335      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.10249973764461369     
  0.71666666666666667      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.10749975851565223     
  0.75000000000000000      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.11249978174637189     
  0.78333333333333333      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.11749980705145048     
  0.81666666666666676      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.12249983412671210     
  0.85000000000000009      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.12749986265270224     
  0.88333333333333341      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.13249989229838199     
  0.91666666666666674      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.13749992272489972     
  0.95000000000000007      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.14249995358939743     
  0.98333333333333339      ,  0.14999999999999999      ,   0.0000000000000000      ,  0.14749998454881022     
   1.6666666666666666E-002 ,  0.18333333333333332      ,   0.0000000000000000      ,   3.0555331818603723E-003
   5.0000000000000003E-002 ,  0.18333333333333332      ,   0.0000000000000000      ,   9.1666003604086270E-003
   8.3333333333333329E-002 ,  0.18333333333333332      ,   0.0000000000000000      ,   1.5277668850058348E-002
  0.11666666666666667      ,  0.18333333333333332      ,   0.0000000000000000      ,   2.1388739098970808E-002
  0.14999999999999999      ,  0.18333333333333332      ,   0.0000000000000000      ,   2.7499811530101542E-002
  0.18333333333333332      ,  0.18333333333333332      ,   0.0000000000000000      ,   3.3610886536915817E-002
  0.21666666666666667      ,  0.18333333333333332      ,   0.0000000000000000      ,   3.9721964479483576E-002
  0.25000000000000000      ,  0.18333333333333332      ,   0.0000000000000000      ,   4.5833045680991370E-002
  0.28333333333333333      ,  0.18333333333333332      ,   0.0000000000000000      ,   5.1944130424703819E-002
  0.31666666666666665      ,  0.18333333333333332      ,   0.0000000000000000      ,   5.8055218951401893E-002
  0.34999999999999998      ,  0.18333333333333332      ,   0.0000000000000000      ,   6.4166311457319478E-002
  0.38333333333333330      ,  0.18333333333333332      ,   0.0000000000000000      ,   7.0277408092594293E-002
  0.41666666666666669      ,  0.18333333333333332      ,   0.0000000000000000      ,   7.6388508960243032E-002
  0.45000000000000001      ,  0.18333333333333332      ,   0.0000000000000000      ,   8.2499614115665143E-002
  0.48333333333333334      ,  0.18333333333333332      ,   0.0000000000000000      ,   8.8610723566673349E-002
  0.51666666666666672      ,  0.18333333333333332      ,   0.0000000000000000      ,   9.4721837274043763E-002
  0.55000000000000004      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.10083295515257253     
  0.58333333333333337      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.10694407707262077     
  0.61666666666666670      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.11305520286212434     
  0.65000000000000002      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.11916633230904028     
  0.68333333333333335      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.12527746516419733     
  0.71666666666666667      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.13138860114451420     
  0.75000000000000000      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.13749973993654527     
  0.78333333333333333      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.14361088120031054     
  0.81666666666666676      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.14972202457336450     
  0.85000000000000009      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.15583316967505625     
  0.88333333333333341      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.16194431611093130     
  0.91666666666666674      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.16805546347722583     
  0.95000000000000007      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.17416661136540204     
  0.98333333333333339      ,  0.18333333333333332      ,   0.0000000000000000      ,  0.18027775936667584     
   1.6666666666666666E-002 ,  0.21666666666666667      ,   0.0000000000000000      ,   3.6110854329272808E-003
   5.0000000000000003E-002 ,  0.21666666666666667      ,   0.0000000000000000      ,   1.0833257233955512E-002
   8.3333333333333329E-002 ,  0.21666666666666667      ,   0.0000000000000000      ,   1.8055430539728672E-002
  0.11666666666666667      ,  0.21666666666666667      ,   0.0000000000000000      ,   2.5277605864599342E-002
  0.14999999999999999      ,  0.21666666666666667      ,   0.0000000000000000      ,   3.2499783693991563E-002
  0.18333333333333332      ,  0.21666666666666667      ,   0.0000000000000000      ,   3.9721964479483576E-002
  0.21666666666666667      ,  0.21666666666666667      ,   0.0000000000000000      ,   4.6944148634325930E-002
  0.25000000000000000      ,  0.21666666666666667      ,   0.0000000000000000      ,   5.4166336529438308E-002
  0.28333333333333333      ,  0.21666666666666667      ,   0.0000000000000000      ,   6.1388528489922170E-002
  0.31666666666666665      ,  0.21666666666666667      ,   0.0000000000000000      ,   6.8610724792120659E-002
  0.34999999999999998      ,  0.21666666666666667      ,   0.0000000000000000      ,   7.5832925661250550E-002
  0.38333333333333330      ,  0.21666666666666667      ,   0.0000000000000000      ,   8.3055131269624119E-002
  0.41666666666666669      ,  0.21666666666666667      ,   0.0000000000000000      ,   9.0277341735473179E-002
  0.45000000000000001      ,  0.21666666666666667      ,   0.0000000000000000      ,   9.7499557122379399E-002
  0.48333333333333334      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.10472177743930940     
  0.51666666666666672      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.11194400264124610     
  0.55000000000000004      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.11916623263040145     
  0.58333333333333337      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.12638846725798955     
  0.61666666666666670      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.13361070632653319     
  0.65000000000000002      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.14083294959267162     
  0.68333333333333335      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.14805519677043225     
  0.71666666666666667      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.15527744753492395     
  0.75000000000000000      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.16249970152640669     
  0.78333333333333333      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.16972195835468704     
  0.81666666666666676      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.17694421760378801     
  0.85000000000000009      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.18416647883683837     
  0.88333333333333341      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.19138874160112465     
  0.91666666666666674      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.19861100543324889     
  0.95000000000000007      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.20583326986433428     
  0.98333333333333339      ,  0.21666666666666667      ,   0.0000000000000000      ,  0.21305553442522124     
   1.6666666666666666E-002 ,  0.25000000000000000      ,   0.0000000000000000      ,   4.1666380086732152E-003
   5.0000000000000003E-002 ,  0.25000000000000000      ,   0.0000000000000000      ,   1.2499915069714986E-002
   8.3333333333333329E-002 ,  0.25000000000000000      ,   0.0000000000000000      ,   2.0833193810118927E-002
  0.11666666666666667      ,  0.25000000000000000      ,   0.0000000000000000      ,   2.9166474803925341E-002
  0.14999999999999999      ,  0.25000000000000000      ,   0.0000000000000000      ,   3.7499758592889031E-002
  0.18333333333333332      ,  0.25000000000000000      ,   0.0000000000000000      ,   4.5833045680991356E-002
  0.21666666666666667      ,  0.25000000000000000      ,   0.0000000000000000      ,   5.4166336529438294E-002
  0.25000000000000000      ,  0.25000000000000000      ,   0.0000000000000000      ,   6.2499631552192673E-002
  0.28333333333333333      ,  0.25000000000000000      ,   0.0000000000000000      ,   7.0832931112082151E-002
  0.31666666666666665      ,  0.25000000000000000      ,   0.0000000000000000      ,   7.9166235517517988E-002
  0.34999999999999998      ,  0.25000000000000000      ,   0.0000000000000000      ,   8.7499545019852021E-002
  0.38333333333333330      ,  0.25000000000000000      ,   0.0000000000000000      ,   9.5832859811392501E-002
  0.41666666666666669      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.10416618002409134     
  0.45000000000000001      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.11249950572890847     
  0.48333333333333334      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.12083283693585106     
  0.51666666666666672      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.12916617359467805     
  0.55000000000000004      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.13749951559625370     
  0.58333333333333337      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.14583286277452626     
  0.61666666666666670      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.15416621490910237     
  0.65000000000000002      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.16249957172838067     
  0.68333333333333335      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.17083293291320309     
  0.71666666666666667      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.17916629810097670     
  0.75000000000000000      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.18749966689021552     
  0.78333333333333333      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.19583303884544645     
  0.81666666666666676      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.20416641350242071     
  0.85000000000000009      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.21249979037357064     
  0.88333333333333341      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.22083316895364782     
  0.91666666666666674      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.22916654872547956     
  0.95000000000000007      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.23749992916577856     
  0.98333333333333339      ,  0.25000000000000000      ,   0.0000000000000000      ,  0.24583330975094189     
   1.6666666666666666E-002 ,  0.28333333333333333      ,   0.0000000000000000      ,   4.7221909373190317E-003
   5.0000000000000003E-002 ,  0.28333333333333333      ,   0.0000000000000000      ,   1.4166573951321853E-002
   8.3333333333333329E-002 ,  0.28333333333333333      ,   0.0000000000000000      ,   2.3610958798624095E-002
  0.11666666666666667      ,  0.28333333333333333      ,   0.0000000000000000      ,   3.3055346105884974E-002
  0.14999999999999999      ,  0.28333333333333333      ,   0.0000000000000000      ,   4.2499736464518753E-002
  0.18333333333333332      ,  0.28333333333333333      ,   0.0000000000000000      ,   5.1944130424703812E-002
  0.21666666666666667      ,  0.28333333333333333      ,   0.0000000000000000      ,   6.1388528489922156E-002
  0.25000000000000000      ,  0.28333333333333333      ,   0.0000000000000000      ,   7.0832931112082151E-002
  0.28333333333333333      ,  0.28333333333333333      ,   0.0000000000000000      ,   8.0277338687269745E-002
  0.31666666666666665      ,  0.28333333333333333      ,   0.0000000000000000      ,   8.9721751552166426E-002
  0.34999999999999998      ,  0.28333333333333333      ,   0.0000000000000000      ,   9.9166169981164023E-002
  0.38333333333333330      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.10861059418419849     
  0.41666666666666669      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.11805502430531703     
  0.45000000000000001      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.12749946042198404     
  0.48333333333333334      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.13694390254512404     
  0.51666666666666672      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.14638835061989058     
  0.55000000000000004      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.15583280452714413     
  0.58333333333333337      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.16527726408561194     
  0.61666666666666670      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.17472172905469860     
  0.65000000000000002      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.18416619913790647     
  0.68333333333333335      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.19361067398682219     
  0.71666666666666667      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.20305515320561615     
  0.75000000000000000      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.21249963635600050     
  0.78333333333333333      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.22194412296258473     
  0.81666666666666676      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.23138861251856527     
  0.85000000000000009      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.24083310449168194     
  0.88333333333333341      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.25027759833037311     
  0.91666666666666674      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.25972209347005998     
  0.95000000000000007      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.26916658933948867     
  0.98333333333333339      ,  0.28333333333333333      ,   0.0000000000000000      ,  0.27861108536706053     
   1.6666666666666666E-002 ,  0.31666666666666665      ,   0.0000000000000000      ,   5.2777442428530632E-003
   5.0000000000000003E-002 ,  0.31666666666666665      ,   0.0000000000000000      ,   1.5833233949867468E-002
   8.3333333333333329E-002 ,  0.31666666666666665      ,   0.0000000000000000      ,   2.6388725622032851E-002
  0.11666666666666667      ,  0.31666666666666665      ,   0.0000000000000000      ,   3.6944219931077979E-002
  0.14999999999999999      ,  0.31666666666666665      ,   0.0000000000000000      ,   4.7499717510951854E-002
  0.18333333333333332      ,  0.31666666666666665      ,   0.0000000000000000      ,   5.8055218951401866E-002
  0.21666666666666667      ,  0.31666666666666665      ,   0.0000000000000000      ,   6.8610724792120645E-002
  0.25000000000000000      ,  0.31666666666666665      ,   0.0000000000000000      ,   7.9166235517517974E-002
  0.28333333333333333      ,  0.31666666666666665      ,   0.0000000000000000      ,   8.9721751552166412E-002
  0.31666666666666665      ,  0.31666666666666665      ,   0.0000000000000000      ,  0.10027727325696174     
  0.34999999999999998      ,  0.31666666666666665      ,   0.0000000000000000      ,  0.11083280092603011     
